Date,Flight Number,Destination,Delay
6/25/15,898,JFK,2
6/25/15,1034,IAH,-7
6/25/15,1060,IAH,-2
6/25/15,1062,MSP,-1
6/25/15,1073,BOS,44
6/25/15,1074,ORD,-6
6/25/15,1076,EWR,59
6/25/15,1087,BWI,3
6/25/15,1089,DEN,-6
6/25/15,1106,MCO,1
6/25/15,1111,EWR,-4
6/25/15,1118,EWR,42
6/25/15,1120,IAH,-3
6/25/15,1122,HNL,2
6/25/15,1124,LAS,49
6/25/15,1132,DFW,8
6/25/15,1135,RDU,20
6/25/15,1136,LAX,2
6/25/15,1149,IAD,-2
6/25/15,1156,EWR,10
6/25/15,1185,EWR,7
6/25/15,1186,IAH,-1
6/25/15,1187,EWR,65
6/25/15,1197,IAH,16
6/25/15,1215,DEN,98
6/25/15,1250,IAH,3
6/25/15,1257,ANC,21
6/25/15,1263,ORD,92
6/25/15,1273,OGG,3
6/25/15,1401,SAN,-8
6/25/15,1440,IAD,0
6/25/15,1449,LAS,6
6/25/15,1456,EWR,41
6/25/15,1474,DEN,-11
6/25/15,1497,SEA,3
6/25/15,1498,LAX,81
6/25/15,1521,SEA,23
6/25/15,1526,DEN,15
6/25/15,1531,RDU,44
6/25/15,1556,PDX,-2
6/25/15,1563,ORD,-4
6/25/15,1564,LAS,32
6/25/15,1579,LAX,-1
6/25/15,1581,OGG,19
6/25/15,1583,EWR,1
6/25/15,1586,ORD,8
6/25/15,1592,BOS,16
6/25/15,1600,IAD,53
6/25/15,1602,ATL,38
6/25/15,1606,ORD,27
6/25/15,1608,EWR,7
6/25/15,1614,LAS,48
6/25/15,1616,SEA,4
6/25/15,1635,DEN,1
6/25/15,1637,SEA,-3
6/25/15,1645,IAD,2
6/25/15,1662,BOS,79
6/25/15,1668,ORD,0
6/25/15,1670,HNL,2
6/25/15,1671,SAN,1
6/25/15,1673,IAD,28
6/25/15,1681,CLE,35
6/25/15,1683,EWR,9
6/25/15,1684,LIH,17
6/25/15,1686,DCA,112
6/25/15,1710,LAX,42
6/25/15,1717,ORD,66
6/25/15,1721,KOA,-4
6/25/15,1723,KOA,-6
6/25/15,1725,OGG,-1
6/25/15,1727,IND,-3
6/25/15,1728,ATL,7
6/25/15,1731,SAN,50
6/25/15,1742,LAS,-4
6/25/15,1743,LAX,5
6/25/15,1748,AUS,1
6/25/15,1751,LAS,30
6/25/15,1753,MCO,23
6/25/15,1756,LAX,94
6/25/15,1900,SAN,-5
6/25/15,1912,SNA,32
6/25/15,1914,IAH,1
6/25/15,1922,EWR,13
6/25/15,1925,IAD,-1
6/25/15,1927,IAH,16
6/25/15,1928,ORD,0
6/25/15,1937,IAH,5
6/25/15,1939,IAD,-4
6/25/15,1942,SAN,7
6/25/15,1946,BOS,3
6/25/15,1947,PHL,4
6/25/15,1950,CLE,8
6/25/15,1960,LAX,18
6/25/15,1964,SEA,106
6/25/15,1975,FLL,5
6/25/15,2000,PHX,26
6/26/15,3,SAN,-1
6/26/15,72,EWR,216
6/26/15,73,HNL,8
6/26/15,209,LAX,2
6/26/15,222,LAX,-5
6/26/15,230,AUS,24
6/26/15,255,DEN,151
6/26/15,256,AUS,-4
6/26/15,267,PHL,-5
6/26/15,273,SEA,1
6/26/15,294,STL,0
6/26/15,300,HNL,6
6/26/15,309,IAD,116
6/26/15,311,PHX,-5
6/26/15,318,DEN,-5
6/26/15,322,SEA,5
6/26/15,325,BOS,-2
6/26/15,331,DEN,-5
6/26/15,349,EWR,25
6/26/15,354,IAH,-1
6/26/15,358,PDX,3
6/26/15,361,LIH,4
6/26/15,362,ORD,7
6/26/15,390,ORD,76
6/26/15,392,LAS,10
6/26/15,394,LAS,-1
6/26/15,401,CLE,-9
6/26/15,408,IAD,-1
6/26/15,427,OGG,-4
6/26/15,444,BOS,18
6/26/15,455,BOS,-7
6/26/15,464,PDX,7
6/26/15,468,PHX,-10
6/26/15,477,ORD,-3
6/26/15,480,PIT,19
6/26/15,489,ORD,-6
6/26/15,500,ORD,70
6/26/15,502,JFK,-3
6/26/15,522,PDX,-2
6/26/15,560,DFW,10
6/26/15,568,EWR,0
6/26/15,572,ORD,-3
6/26/15,577,EWR,0
6/26/15,587,SNA,3
6/26/15,595,PDX,3
6/26/15,611,SEA,-3
6/26/15,620,ORD,6
6/26/15,624,ORD,20
6/26/15,637,JFK,-4
6/26/15,663,HNL,2
6/26/15,671,DEN,5
6/26/15,698,MCO,43
6/26/15,704,JFK,-1
6/26/15,718,IAH,-4
6/26/15,727,IAD,132
6/26/15,734,ORD,-1
6/26/15,736,EWR,-4
6/26/15,742,SEA,0
6/26/15,751,SEA,53
6/26/15,758,JFK,-3
6/26/15,760,JFK,13
6/26/15,816,LAX,-4
6/26/15,824,JFK,28
6/26/15,864,BOS,81
6/26/15,898,JFK,30
6/26/15,1060,IAH,-11
6/26/15,1062,MSP,20
6/26/15,1073,BOS,41
6/26/15,1076,BOS,3
6/26/15,1087,BWI,10
6/26/15,1089,DEN,-2
6/26/15,1106,MCO,130
6/26/15,1111,EWR,12
6/26/15,1118,EWR,9
6/26/15,1120,IAH,51
6/26/15,1121,ORD,9
6/26/15,1122,HNL,13
6/26/15,1124,LAS,6
6/26/15,1132,DFW,-2
6/26/15,1135,RDU,1
6/26/15,1136,LAX,5
6/26/15,1149,IAD,220
6/26/15,1156,EWR,4
6/26/15,1185,EWR,-6
6/26/15,1187,EWR,-4
6/26/15,1197,IAH,-5
6/26/15,1199,SEA,-2
6/26/15,1215,DEN,-1
6/26/15,1216,IAH,-3
6/26/15,1232,LAX,19
6/26/15,1247,SAN,-1
6/26/15,1250,IAH,3
6/26/15,1257,ANC,3
6/26/15,1263,ORD,63
6/26/15,1273,OGG,1
6/26/15,1401,SAN,-8
6/26/15,1440,IAD,18
6/26/15,1449,LAS,-3
6/26/15,1456,EWR,27
6/26/15,1474,DEN,-2
6/26/15,1497,SEA,23
6/26/15,1521,SEA,10
6/26/15,1526,DEN,-1
6/26/15,1531,RDU,8
6/26/15,1556,PDX,17
6/26/15,1563,ORD,-3
6/26/15,1564,LAS,-2
6/26/15,1579,LAX,8
6/26/15,1581,OGG,-6
6/26/15,1583,EWR,2
6/26/15,1586,ORD,5
6/26/15,1600,IAD,92
6/26/15,1602,ATL,22
6/26/15,1606,ORD,64
6/26/15,1608,EWR,-6
6/26/15,1614,LAS,-6
6/26/15,1635,DEN,-1
6/26/15,1637,SEA,23
6/26/15,1645,IAD,-1
6/26/15,1662,BOS,30
6/26/15,1668,ORD,0
6/26/15,1670,HNL,15
6/26/15,1671,SAN,1
6/26/15,1673,IAD,4
6/26/15,1681,IAD,4
6/26/15,1683,EWR,11
6/26/15,1684,LIH,5
6/26/15,1686,DCA,74
6/26/15,1710,LAX,-1
6/26/15,1721,KOA,10
6/26/15,1723,KOA,17
6/26/15,1725,OGG,8
6/26/15,1727,IND,153
6/26/15,1728,ATL,26
6/26/15,1731,SEA,44
6/26/15,1742,LAS,0
6/26/15,1743,LAX,-4
6/26/15,1748,AUS,-2
6/26/15,1751,LAS,46
6/26/15,1753,MCO,4
6/26/15,1754,EWR,17
6/26/15,1756,LAX,4
6/26/15,1900,SAN,11
6/26/15,1912,SNA,4
6/26/15,1914,IAH,-7
6/26/15,1922,EWR,6
6/26/15,1925,IAD,4
6/26/15,1927,IAH,5
6/26/15,1928,ORD,22
6/26/15,1937,IAH,8
6/26/15,1939,IAD,-1
6/26/15,1942,SAN,16
6/26/15,1946,BOS,180
6/26/15,1947,PHL,-2
6/26/15,1950,CLE,0
6/26/15,1960,LAX,12
6/26/15,1964,SEA,-1
6/26/15,1975,FLL,11
6/26/15,2000,PHX,-3
6/27/15,72,SEA,-6
6/27/15,73,HNL,36
6/27/15,222,LAX,-1
6/27/15,243,LAX,-1
6/27/15,246,ORD,4
6/27/15,256,RDU,-6
6/27/15,273,SEA,-13
6/27/15,300,HNL,3
6/27/15,302,DEN,-6
6/27/15,311,PHX,126
6/27/15,317,IND,-4
6/27/15,322,SEA,-6
6/27/15,325,BOS,0
6/27/15,328,DEN,-3
6/27/15,331,DEN,-5
6/27/15,351,SEA,25
6/27/15,353,ORD,2
6/27/15,354,IAH,-4
6/27/15,358,PDX,-4
6/27/15,361,LIH,2
6/27/15,362,LAX,-3
6/27/15,363,MCO,0
6/27/15,364,PDX,48
6/27/15,390,ORD,10
6/27/15,408,IAD,19
6/27/15,427,OGG,-11
6/27/15,444,BOS,21
6/27/15,464,PDX,-1
6/27/15,486,IAD,-6
6/27/15,498,SAN,-5
6/27/15,500,BOS,-4
6/27/15,522,PDX,-2
6/27/15,523,SAN,0
6/27/15,568,EWR,-5
6/27/15,569,IAH,8
6/27/15,570,LAX,-7
6/27/15,572,ORD,0
6/27/15,577,EWR,33
6/27/15,586,DEN,-6
6/27/15,587,SNA,-3
6/27/15,595,PDX,190
6/27/15,637,JFK,13
6/27/15,653,LAX,-5
6/27/15,663,HNL,-1
6/27/15,701,AUS,-5
6/27/15,707,SNA,-3
6/27/15,720,DEN,-5
6/27/15,748,DFW,35
6/27/15,758,JFK,-7
6/27/15,760,JFK,9
6/27/15,806,SAN,-7
6/27/15,816,LAX,-2
6/27/15,824,JFK,0
6/27/15,1073,BOS,2
6/27/15,1074,ORD,9
6/27/15,1076,IAD,16
6/27/15,1087,BWI,7
6/27/15,1118,EWR,5
6/27/15,1122,HNL,0
6/27/15,1135,RDU,9
6/27/15,1159,LAX,3
6/27/15,1173,HNL,-5
6/27/15,1197,IAH,-4
6/27/15,1204,IAH,0
6/27/15,1232,LAX,30
6/27/15,1246,KOA,8
6/27/15,1247,BOS,13
6/27/15,1250,IAH,-5
6/27/15,1257,ANC,-3
6/27/15,1268,IAD,118
6/27/15,1273,OGG,-7
6/27/15,1284,ORD,6
6/27/15,1298,DEN,-4
6/27/15,1401,SAN,-4
6/27/15,1415,IAH,1
6/27/15,1437,AUS,-4
6/27/15,1449,LAS,3
6/27/15,1456,ATL,-7
6/27/15,1458,DEN,0
6/27/15,1460,EWR,0
6/27/15,1462,IAH,-6
6/27/15,1531,EWR,2
6/27/15,1535,KOA,-5
6/27/15,1564,LAS,-1
6/27/15,1581,OGG,4
6/27/15,1583,EWR,8
6/27/15,1589,IAH,-3
6/27/15,1608,EWR,3
6/27/15,1614,LAS,6
6/27/15,1637,SEA,0
6/27/15,1662,BOS,13
6/27/15,1670,HNL,0
6/27/15,1684,LIH,-7
6/27/15,1686,DCA,-6
6/27/15,1709,ORD,-3
6/27/15,1717,ORD,-2
6/27/15,1721,KOA,-4
6/27/15,1723,KOA,-1
6/27/15,1725,OGG,-2
6/27/15,1726,LAS,14
6/27/15,1728,IAD,4
6/27/15,1731,SAN,33
6/27/15,1734,OGG,-3
6/27/15,1742,LAS,22
6/27/15,1743,LAX,-4
6/27/15,1750,PIT,-5
6/27/15,1751,LAS,1
6/27/15,1753,MCO,-3
6/27/15,1754,EWR,12
6/27/15,1900,ORD,31
6/27/15,1914,AUS,-6
6/27/15,1922,EWR,0
6/27/15,1925,IAD,13
6/27/15,1927,IAH,3
6/27/15,1928,ORD,-4
6/27/15,1937,IAH,34
6/27/15,1939,IAD,-1
6/27/15,1944,EWR,2
6/27/15,1946,BOS,-3
6/27/15,1947,PHL,-6
6/27/15,1950,CLE,35
6/27/15,1954,DEN,1
6/27/15,1957,MCO,-1
6/27/15,1960,PHL,-2
6/27/15,1975,FLL,15
6/27/15,2000,PHX,-7
6/28/15,3,SAN,-5
6/28/15,73,HNL,10
6/28/15,217,EWR,-4
6/28/15,222,LAX,103
6/28/15,223,DEN,3
6/28/15,230,AUS,-5
6/28/15,243,LAX,33
6/28/15,255,DEN,-1
6/28/15,256,AUS,58
6/28/15,267,PHL,21
6/28/15,268,SNA,-2
6/28/15,294,STL,25
6/28/15,300,HNL,6
6/28/15,309,IAD,31
6/28/15,311,PHX,78
6/28/15,317,IND,7
6/28/15,318,DEN,3
6/28/15,325,BOS,32
6/28/15,358,PDX,-5
6/28/15,361,LIH,-9
6/28/15,362,ORD,-2
6/28/15,364,PDX,25
6/28/15,381,DEN,-3
6/28/15,382,ORD,10
6/28/15,384,ORD,-3
6/28/15,390,ORD,1
6/28/15,391,SEA,17
6/28/15,394,LAS,-8
6/28/15,399,RDU,-5
6/28/15,401,CLE,-3
6/28/15,408,IAD,14
6/28/15,421,IAD,-11
6/28/15,427,OGG,6
6/28/15,455,BOS,-4
6/28/15,464,PDX,139
6/28/15,477,ORD,-2
6/28/15,480,PIT,1
6/28/15,489,ORD,4
6/28/15,499,IAH,5
6/28/15,500,EWR,54
6/28/15,502,JFK,49
6/28/15,523,SAN,-6
6/28/15,560,DFW,0
6/28/15,564,LAX,-4
6/28/15,587,SNA,7
6/28/15,608,BOS,0
6/28/15,611,SEA,55
6/28/15,620,ORD,5
6/28/15,624,ORD,3
6/28/15,637,JFK,12
6/28/15,653,SNA,40
6/28/15,662,MSP,11
6/28/15,663,HNL,6
6/28/15,681,LAS,14
6/28/15,698,ORD,8
6/28/15,704,JFK,0
6/28/15,734,ORD,-3
6/28/15,742,SEA,1
6/28/15,746,LAS,-5
6/28/15,758,JFK,-4
6/28/15,760,JFK,-2
6/28/15,794,ORD,32
6/28/15,824,JFK,0
6/28/15,894,SAN,-1
6/28/15,898,JFK,-4
6/28/15,1076,IAD,14
6/28/15,1087,BWI,6
6/28/15,1088,BOS,2
6/28/15,1106,MCO,6
6/28/15,1111,EWR,-1
6/28/15,1118,EWR,1
6/28/15,1120,IAH,-6
6/28/15,1122,HNL,6
6/28/15,1136,LAX,4
6/28/15,1149,IAD,1
6/28/15,1159,LAX,22
6/28/15,1173,HNL,-1
6/28/15,1185,EWR,13
6/28/15,1187,EWR,-1
6/28/15,1197,IAH,0
6/28/15,1204,IAH,2
6/28/15,1208,DCA,14
6/28/15,1215,DEN,-1
6/28/15,1216,IAH,-7
6/28/15,1224,LAX,-2
6/28/15,1225,BOS,16
6/28/15,1232,LAX,0
6/28/15,1236,SAN,0
6/28/15,1250,IAH,28
6/28/15,1255,ORD,3
6/28/15,1257,ANC,-2
6/28/15,1263,EWR,38
6/28/15,1273,OGG,5
6/28/15,1298,DEN,0
6/28/15,1420,PHX,0
6/28/15,1449,LAS,-9
6/28/15,1456,RDU,0
6/28/15,1457,IAH,7
6/28/15,1460,EWR,13
6/28/15,1474,DEN,-4
6/28/15,1521,SEA,45
6/28/15,1531,SNA,11
6/28/15,1564,LAS,73
6/28/15,1579,LAX,23
6/28/15,1581,OGG,-8
6/28/15,1583,EWR,-2
6/28/15,1586,ORD,6
6/28/15,1600,IAD,-1
6/28/15,1602,ATL,19
6/28/15,1608,EWR,-2
6/28/15,1614,LAS,27
6/28/15,1616,SEA,33
6/28/15,1633,SAN,-5
6/28/15,1635,DEN,-1
6/28/15,1662,BOS,5
6/28/15,1668,ORD,-4
6/28/15,1670,HNL,-4
6/28/15,1681,PDX,-3
6/28/15,1684,LIH,-6
6/28/15,1692,EWR,3
6/28/15,1699,ATL,0
6/28/15,1700,DEN,11
6/28/15,1710,LAX,7
6/28/15,1721,KOA,-3
6/28/15,1723,KOA,4
6/28/15,1725,OGG,-1
6/28/15,1731,BOS,11
6/28/15,1748,SEA,6
6/28/15,1751,LAS,2
6/28/15,1753,MCO,11
6/28/15,1754,EWR,14
6/28/15,1914,IAH,22
6/28/15,1922,EWR,29
6/28/15,1925,IAD,17
6/28/15,1927,IAH,25
6/28/15,1928,ORD,1
6/28/15,1935,PDX,51
6/28/15,1937,IAH,14
6/28/15,1942,SAN,30
6/28/15,1944,EWR,1
6/28/15,1946,BOS,25
6/28/15,1947,PHL,1
6/28/15,1950,CLE,20
6/28/15,1957,MCO,9
6/28/15,1964,SEA,0
6/28/15,1975,FLL,22
6/29/15,72,EWR,121
6/29/15,73,HNL,12
6/29/15,209,LAX,61
6/29/15,222,LAX,-6
6/29/15,230,AUS,-6
6/29/15,240,SAN,83
6/29/15,242,BOS,9
6/29/15,255,DEN,76
6/29/15,256,AUS,-2
6/29/15,267,PHL,-3
6/29/15,273,SEA,-3
6/29/15,294,STL,37
6/29/15,300,HNL,7
6/29/15,309,IAD,-1
6/29/15,311,PHX,0
6/29/15,318,DEN,-2
6/29/15,322,SEA,-6
6/29/15,325,BOS,-1
6/29/15,331,DEN,20
6/29/15,349,EWR,4
6/29/15,354,IAH,1
6/29/15,358,PDX,0
6/29/15,361,LIH,1
6/29/15,362,ORD,10
6/29/15,390,ORD,3
6/29/15,392,LAS,20
6/29/15,394,LAS,-7
6/29/15,408,IAD,-3
6/29/15,427,OGG,1
6/29/15,455,BOS,0
6/29/15,464,PDX,-3
6/29/15,468,PHX,-3
6/29/15,480,PIT,-1
6/29/15,489,ORD,2
6/29/15,500,ORD,5
6/29/15,502,JFK,-5
6/29/15,522,PDX,-10
6/29/15,560,DFW,-2
6/29/15,568,EWR,-2
6/29/15,572,ORD,-5
6/29/15,577,EWR,5
6/29/15,587,SNA,-5
6/29/15,595,PDX,-5
6/29/15,608,BOS,-1
6/29/15,611,SEA,14
6/29/15,620,ORD,-6
6/29/15,637,JFK,-2
6/29/15,663,HNL,12
6/29/15,671,DEN,31
6/29/15,698,MCO,49
6/29/15,704,JFK,-3
6/29/15,710,DEN,0
6/29/15,718,IAH,9
6/29/15,727,IAD,-1
6/29/15,734,ORD,-6
6/29/15,736,EWR,1
6/29/15,751,SEA,37
6/29/15,758,JFK,-3
6/29/15,759,EWR,44
6/29/15,760,JFK,52
6/29/15,794,ORD,-1
6/29/15,816,LAX,-2
6/29/15,824,JFK,-2
6/29/15,864,BOS,34
6/29/15,898,JFK,6
6/29/15,1060,IAH,24
6/29/15,1062,MSP,62
6/29/15,1073,BOS,1
6/29/15,1087,BWI,109
6/29/15,1089,DEN,6
6/29/15,1106,MCO,-1
6/29/15,1111,EWR,-6
6/29/15,1118,EWR,210
6/29/15,1120,IAH,1
6/29/15,1122,HNL,19
6/29/15,1124,LAS,1
6/29/15,1132,DFW,-2
6/29/15,1135,RDU,-7
6/29/15,1136,LAX,-4
6/29/15,1149,IAD,-2
6/29/15,1156,EWR,3
6/29/15,1185,EWR,17
6/29/15,1187,EWR,-3
6/29/15,1197,IAH,174
6/29/15,1199,SEA,-4
6/29/15,1208,ORD,10
6/29/15,1215,DEN,2
6/29/15,1216,IAH,-1
6/29/15,1232,LAX,-6
6/29/15,1247,SAN,4
6/29/15,1250,IAH,16
6/29/15,1257,ANC,-1
6/29/15,1263,EWR,31
6/29/15,1273,OGG,9
6/29/15,1401,SAN,-1
6/29/15,1436,ORD,5
6/29/15,1440,IAD,4
6/29/15,1449,LAS,-5
6/29/15,1456,EWR,21
6/29/15,1497,SEA,2
6/29/15,1521,SEA,15
6/29/15,1526,DEN,3
6/29/15,1531,RDU,-4
6/29/15,1556,PDX,-7
6/29/15,1564,LAS,18
6/29/15,1579,LAX,101
6/29/15,1581,OGG,-7
6/29/15,1583,EWR,15
6/29/15,1586,ORD,-5
6/29/15,1600,IAD,13
6/29/15,1602,ATL,4
6/29/15,1606,ORD,0
6/29/15,1614,LAS,8
6/29/15,1616,SEA,5
6/29/15,1635,DEN,5
6/29/15,1637,SEA,11
6/29/15,1645,IAD,0
6/29/15,1662,BOS,14
6/29/15,1668,ORD,-1
6/29/15,1670,HNL,-4
6/29/15,1671,SAN,14
6/29/15,1673,IAD,30
6/29/15,1681,CLE,61
6/29/15,1683,EWR,25
6/29/15,1684,LIH,-2
6/29/15,1686,DCA,10
6/29/15,1710,LAX,4
6/29/15,1717,ORD,20
6/29/15,1721,KOA,4
6/29/15,1723,KOA,-5
6/29/15,1725,OGG,-3
6/29/15,1727,IND,-3
6/29/15,1728,ATL,6
6/29/15,1731,SEA,5
6/29/15,1742,LAS,96
6/29/15,1743,LAX,-4
6/29/15,1748,AUS,4
6/29/15,1751,LAS,1
6/29/15,1753,MCO,14
6/29/15,1756,LAX,1
6/29/15,1900,SAN,-1
6/29/15,1912,SNA,0
6/29/15,1914,IAH,-5
6/29/15,1922,EWR,4
6/29/15,1925,IAD,21
6/29/15,1927,IAH,17
6/29/15,1928,ORD,2
6/29/15,1937,IAH,85
6/29/15,1939,IAD,-1
6/29/15,1942,SAN,-3
6/29/15,1946,BOS,4
6/29/15,1947,PHL,32
6/29/15,1950,CLE,85
6/29/15,1960,LAX,21
6/29/15,1964,SEA,-2
6/29/15,1975,FLL,10
6/29/15,2000,PHX,85
6/30/15,3,SAN,108
6/30/15,73,HNL,23
6/30/15,195,LAS,0
6/30/15,209,LAX,4
6/30/15,217,EWR,-6
6/30/15,230,AUS,-6
6/30/15,242,BOS,30
6/30/15,256,AUS,10
6/30/15,267,PHL,-4
6/30/15,268,SNA,1
6/30/15,273,SEA,-1
6/30/15,278,SEA,-4
6/30/15,294,STL,13
6/30/15,300,HNL,3
6/30/15,311,PHX,73
6/30/15,317,IND,-6
6/30/15,318,DEN,0
6/30/15,325,BOS,-4
6/30/15,331,DEN,-13
6/30/15,351,SEA,12
6/30/15,354,IAH,2
6/30/15,355,IAD,16
6/30/15,358,PDX,-5
6/30/15,361,LIH,9
6/30/15,362,ATL,5
6/30/15,367,ORD,-2
6/30/15,408,IAD,-2
6/30/15,414,EWR,-5
6/30/15,427,OGG,-6
6/30/15,434,LAS,83
6/30/15,444,BOS,151
6/30/15,455,BOS,-3
6/30/15,464,PDX,0
6/30/15,468,PHX,1
6/30/15,477,ORD,-5
6/30/15,489,ORD,5
6/30/15,490,IAH,1
6/30/15,502,JFK,114
6/30/15,522,PDX,4
6/30/15,560,DFW,-1
6/30/15,568,EWR,-1
6/30/15,570,LAX,0
6/30/15,572,ORD,11
6/30/15,577,EWR,0
6/30/15,587,SNA,-1
6/30/15,611,SEA,0
6/30/15,637,JFK,67
6/30/15,663,HNL,18
6/30/15,671,DEN,170
6/30/15,701,AUS,-2
6/30/15,704,JFK,-3
6/30/15,721,EWR,-3
6/30/15,748,DFW,5
6/30/15,751,SEA,-2
6/30/15,756,DEN,-3
6/30/15,758,JFK,9
6/30/15,759,SEA,-7
6/30/15,760,JFK,42
6/30/15,778,ORD,79
6/30/15,806,SAN,-6
6/30/15,816,LAX,-2
6/30/15,824,JFK,-2
6/30/15,898,JFK,3
6/30/15,1060,IAH,16
6/30/15,1062,MSP,12
6/30/15,1073,BOS,12
6/30/15,1076,IAD,-4
6/30/15,1087,BWI,5
6/30/15,1106,MCO,81
6/30/15,1111,EWR,2
6/30/15,1118,EWR,93
6/30/15,1120,IAH,14
6/30/15,1122,HNL,69
6/30/15,1124,LAS,13
6/30/15,1135,RDU,28
6/30/15,1136,LAX,2
6/30/15,1138,EWR,-2
6/30/15,1142,ORD,0
6/30/15,1149,IAD,23
6/30/15,1182,LAX,-1
6/30/15,1185,EWR,10
6/30/15,1187,EWR,2
6/30/15,1192,LAX,1
6/30/15,1197,IAH,15
6/30/15,1207,PDX,-1
6/30/15,1216,IAH,9
6/30/15,1247,SAN,0
6/30/15,1250,IAH,0
6/30/15,1257,ANC,-3
6/30/15,1263,IAD,9
6/30/15,1268,IAD,13
6/30/15,1273,OGG,-4
6/30/15,1401,LAS,8
6/30/15,1415,ORD,7
6/30/15,1440,IAD,43
6/30/15,1449,LAS,-4
6/30/15,1458,DEN,-2
6/30/15,1460,EWR,77
6/30/15,1497,SEA,6
6/30/15,1499,ORD,17
6/30/15,1526,DEN,13
6/30/15,1531,RDU,16
6/30/15,1556,PDX,9
6/30/15,1563,ORD,4
6/30/15,1564,LAS,-6
6/30/15,1579,LAX,-7
6/30/15,1583,EWR,1
6/30/15,1586,ORD,14
6/30/15,1591,ORD,37
6/30/15,1602,ATL,122
6/30/15,1608,EWR,99
6/30/15,1614,LAS,22
6/30/15,1635,DEN,7
6/30/15,1637,SEA,330
6/30/15,1645,IAD,0
6/30/15,1662,BOS,16
6/30/15,1668,ORD,33
6/30/15,1670,HNL,29
6/30/15,1671,SAN,-4
6/30/15,1681,CLE,60
6/30/15,1683,EWR,14
6/30/15,1684,LIH,8
6/30/15,1686,DCA,16
6/30/15,1698,DEN,31
6/30/15,1709,ORD,-3
6/30/15,1717,ORD,-2
6/30/15,1721,KOA,-3
6/30/15,1723,KOA,3
6/30/15,1725,OGG,11
6/30/15,1731,BOS,48
6/30/15,1742,LAS,73
6/30/15,1743,LAX,10
6/30/15,1748,SEA,3
6/30/15,1750,PIT,14
6/30/15,1753,MCO,2
6/30/15,1754,EWR,28
6/30/15,1756,LAX,91
6/30/15,1900,SAN,10
6/30/15,1914,IAH,1
6/30/15,1927,IAH,40
6/30/15,1928,ORD,17
6/30/15,1937,IAH,3
6/30/15,1939,IAD,17
6/30/15,1942,SAN,34
6/30/15,1944,EWR,151
6/30/15,1946,BOS,-1
6/30/15,1947,PHL,30
6/30/15,1950,CLE,-2
6/30/15,1957,MCO,7
6/30/15,1960,LAX,10
6/30/15,1975,FLL,6
6/30/15,2000,PHX,1
2007-01-15,72,LAX,63
2007-01-15,73,HNL,22
2007-01-15,195,LAS,-6
2007-01-15,230,AUS,-4
2007-01-15,256,AUS,-7
2007-01-15,294,STL,-9
2007-01-15,300,HNL,23
2007-01-15,311,PHX,104
2007-01-15,318,DEN,-6
2007-01-15,325,BOS,11
2007-01-15,354,IAH,1
2007-01-15,358,PDX,0
2007-01-15,361,LIH,8
2007-01-15,362,EWR,13
2007-01-15,367,ORD,22
2007-01-15,370,LAX,0
2007-01-15,394,LAS,-6
2007-01-15,399,RDU,-7
2007-01-15,401,CLE,-1
2007-01-15,408,IAD,15
2007-01-15,421,IAD,116
2007-01-15,427,OGG,190
2007-01-15,468,PHX,19
2007-01-15,478,LAX,-6
2007-01-15,480,PIT,0
2007-01-15,485,ORD,-2
2007-01-15,489,ORD,11
2007-01-15,502,JFK,2
2007-01-15,572,ORD,1
2007-01-15,587,SNA,14
2007-01-15,611,SEA,3
2007-01-15,637,JFK,120
2007-01-15,642,SEA,99
2007-01-15,653,LAX,68
2007-01-15,662,MSP,34
2007-01-15,663,HNL,13
2007-01-15,704,JFK,-5
2007-01-15,718,SEA,-3
2007-01-15,727,IAD,65
2007-01-15,736,EWR,-4
2007-01-15,748,DFW,3
2007-01-15,751,SEA,62
2007-01-15,756,DEN,-2
2007-01-15,758,JFK,-1
2007-01-15,759,EWR,343
2007-01-15,760,JFK,-8
2007-01-15,761,SEA,-6
2007-01-15,778,ORD,23
2007-01-15,794,ORD,32
2007-01-15,824,JFK,0
2007-01-15,868,IAD,4
2007-01-15,894,SAN,9
2007-01-15,898,JFK,21
2007-01-15,995,ORD,25
2007-01-15,1004,LAX,3
2007-01-15,1060,IAH,89
2007-01-15,1073,BOS,194
2007-01-15,1076,BOS,0
2007-01-15,1087,BWI,-3
2007-01-15,1091,EWR,10
2007-01-15,1106,MCO,28
2007-01-15,1111,EWR,2
2007-01-15,1118,LAS,-5
2007-01-15,1120,IAH,55
2007-01-15,1122,HNL,2
2007-01-15,1124,SEA,0
2007-01-15,1149,IAD,-2
2007-01-15,1156,EWR,1
2007-01-15,1187,EWR,5
2007-01-15,1192,LAX,0
2007-01-15,1197,IAH,-2
2007-01-15,1216,IAH,6
2007-01-15,1232,LAX,13
2007-01-15,1240,IAH,9
2007-01-15,1247,SAN,14
2007-01-15,1250,IAH,-1
2007-01-15,1257,ANC,2
2007-01-15,1263,BOS,-5
2007-01-15,1268,IAD,1
2007-01-15,1273,OGG,8
2007-01-15,1298,DEN,32
2007-01-15,1415,ORD,5
2007-01-15,1436,ORD,-4
2007-01-15,1440,IAD,0
2007-01-15,1449,LAS,-8
2007-01-15,1456,EWR,29
2007-01-15,1474,DEN,12
2007-01-15,1521,SEA,30
2007-01-15,1526,DEN,22
2007-01-15,1531,RDU,1
2007-01-15,1532,EWR,-3
2007-01-15,1556,PDX,13
2007-01-15,1564,LAS,14
